education,birth_year,birth_region,log_wage,num_schools,high_intensity,children71
9,70,3404,11.91839,1.313115,0,159925
12,54,3404,12.42922,1.313115,0,159925
12,69,3404,12.17252,1.313115,0,159925
6,60,3404,11.69525,1.313115,0,159925
12,68,3404,11.4721,1.313115,0,159925
6,60,3404,12.59473,1.313115,0,159925
17,55,3404,14.50866,1.313115,0,159925
4,70,3404,11.62625,1.313115,0,159925
12,72,3471,11.54829,1.901117,0,81005
12,57,3471,12.61154,1.901117,0,81005
9,69,3471,11.73126,1.901117,0,81005
15,70,3471,12.56375,1.901117,0,81005
12,72,3471,11.79056,1.901117,0,81005
12,53,3471,12.20607,1.901117,0,81005
12,70,3471,12.07254,1.901117,0,81005
12,50,3471,11.91839,1.901117,0,81005
12,53,3471,12.91994,1.901117,0,81005
6,71,3471,11.28978,1.901117,0,81005
12,72,3471,11.28978,1.901117,0,81005
12,58,3471,11.97035,1.901117,0,81005
9,71,3471,11.64614,1.901117,0,81005
17,68,3471,12.89922,1.901117,0,81005
12,68,3471,10.30895,1.901117,0,81005
12,53,3471,12.62478,1.901117,0,81005
12,52,3471,12.63134,1.901117,0,81005
17,70,3471,12.02275,1.901117,0,81005
6,58,3471,12.50618,1.901117,0,81005
12,52,3471,12.65715,1.901117,0,81005
12,72,3471,11.91839,1.901117,0,81005
17,61,3471,11.75194,1.901117,0,81005
12,52,3471,11.8494,1.901117,0,81005
12,62,3471,12.83468,1.901117,0,81005
13,69,3471,11.8671,1.901117,0,81005
12,68,3471,11.91839,1.901117,0,81005
19,71,3471,12.61154,1.901117,0,81005
12,55,3471,12.20607,1.901117,0,81005
15,62,3471,12.20607,1.901117,0,81005
6,70,3471,11.28978,1.901117,0,81005
9,56,3471,11.77529,1.901117,0,81005
12,57,3471,12.32386,1.901117,0,81005
12,56,3471,12.69158,1.901117,0,81005
12,51,3471,13.52783,1.901117,0,81005
17,60,3471,13.017,1.901117,0,81005
12,60,3471,11.76757,1.901117,0,81005
17,54,3471,12.42922,1.901117,0,81005
6,62,3471,11.73607,1.901117,0,81005
17,68,3471,12.76569,1.901117,0,81005
17,61,3471,13.017,1.901117,0,81005
12,58,3471,12.76569,1.901117,0,81005
15,56,3471,12.20607,1.901117,0,81005
12,59,3471,13.017,1.901117,0,81005
17,68,3471,12.76569,1.901117,0,81005
6,55,3471,12.28303,1.901117,0,81005
12,52,3471,12.60317,1.901117,0,81005
8,53,3471,11.97395,1.901117,0,81005
17,59,3471,12.89922,1.901117,0,81005
12,52,3471,13.59237,1.901117,0,81005
9,54,3471,12.32386,1.901117,0,81005
17,69,3471,13.52783,1.901117,0,81005
12,54,3471,12.38839,1.901117,0,81005
10,69,3471,12.36734,1.901117,0,81005
17,51,3471,13.45884,1.901117,0,81005
17,70,3471,13.2213,1.901117,0,81005
12,53,3471,12.64433,1.901117,0,81005
6,58,3471,11.33857,1.901117,0,81005
12,53,3471,12.11176,1.901117,0,81005
6,59,3471,11.88449,1.901117,0,81005
12,62,3471,12.60317,1.901117,0,81005
12,70,3471,12.20607,1.901117,0,81005
12,50,3471,12.51356,1.901117,0,81005
12,71,3471,11.73607,1.901117,0,81005
12,50,3471,12.94801,1.901117,0,81005
13,56,3471,12.5532,1.901117,0,81005
12,52,3471,12.89922,1.901117,0,81005
9,60,3471,12.10625,1.901117,0,81005
11,55,3471,12.20607,1.901117,0,81005
9,60,3471,11.69525,1.901117,0,81005
8,60,3471,11.51293,1.901117,0,81005
12,61,3471,13.12236,1.901117,0,81005
12,52,3471,13.30468,1.901117,0,81005
17,55,3471,13.12236,1.901117,0,81005
13,53,3471,12.42922,1.901117,0,81005
2,56,3471,10.59663,1.901117,0,81005
14,62,3471,12.76569,1.901117,0,81005
12,68,3471,12.61154,1.901117,0,81005
12,72,3471,12.89922,1.901117,0,81005
12,54,3471,12.18994,1.901117,0,81005
14,70,3471,11.43496,1.901117,0,81005
12,62,3471,12.04355,1.901117,0,81005
0,50,3471,11.0021,1.901117,0,81005
6,61,3471,11.91839,1.901117,0,81005
6,55,3471,11.83501,1.901117,0,81005
17,60,3471,13.19747,1.901117,0,81005
6,61,3471,12.89922,1.901117,0,81005
15,61,3471,12.30727,1.901117,0,81005
15,56,3471,13.59237,1.901117,0,81005
12,61,3471,12.66823,1.901117,0,81005
12,69,3471,13.017,1.901117,0,81005
9,54,3471,12.83468,1.901117,0,81005
6,57,3471,12.07254,1.901117,0,81005
17,57,3471,14.50866,1.901117,0,81005
17,55,3471,12.81039,1.901117,0,81005
9,54,3471,12.38839,1.901117,0,81005
9,55,3471,11.51293,1.901117,0,81005
11,51,3471,12.20607,1.901117,0,81005
13,54,3471,13.12236,1.901117,0,81005
15,58,3471,12.78549,1.901117,0,81005
9,60,3471,12.18944,1.901117,0,81005
12,61,3471,12.89922,1.901117,0,81005
15,62,3471,12.19602,1.901117,0,81005
12,53,3471,12.89922,1.901117,0,81005
15,51,3471,12.0137,1.901117,0,81005
17,50,3471,14.50866,1.901117,0,81005
6,62,3471,12.20607,1.901117,0,81005
12,59,3471,12.79386,1.901117,0,81005
12,68,3471,12.09849,1.901117,0,81005
9,68,3471,12.42922,1.901117,0,81005
12,57,3471,12.10071,1.901117,0,81005
12,54,3471,12.47429,1.901117,0,81005
4,56,3471,11.89819,1.901117,0,81005
9,53,3471,12.20607,1.901117,0,81005
12,71,3471,11.25803,1.901117,0,81005
12,58,3471,12.18075,1.901117,0,81005
14,69,3471,12.61154,1.901117,0,81005
9,50,3471,12.62807,1.901117,0,81005
12,60,3471,11.52288,1.901117,0,81005
12,55,3471,11.99535,1.901117,0,81005
12,58,3471,13.45884,1.901117,0,81005
12,50,3471,12.42922,1.901117,0,81005
12,70,3471,12.20607,1.901117,0,81005
12,70,3471,12.20607,1.901117,0,81005
12,50,3471,12.42922,1.901117,0,81005
6,51,3471,12.07254,1.901117,0,81005
12,51,3471,12.53699,1.901117,0,81005
15,52,3471,13.49668,1.901117,0,81005
12,51,3471,12.7367,1.901117,0,81005
12,72,3471,12.07254,1.901117,0,81005
15,71,3471,13.017,1.901117,0,81005
12,68,3471,11.89819,1.901117,0,81005
6,70,3471,12.10071,1.901117,0,81005
12,53,3471,13.017,1.901117,0,81005
12,51,3471,13.09602,1.901117,0,81005
15,62,3471,13.12236,1.901117,0,81005
12,62,3471,14.22098,1.901117,0,81005
3,69,3471,11.22524,1.901117,0,81005
3,61,3471,11.76377,1.901117,0,81005
12,56,3471,12.35233,1.901117,0,81005
6,58,3471,11.74721,1.901117,0,81005
12,61,3471,12.61154,1.901117,0,81005
12,52,3471,12.61154,1.901117,0,81005
0,62,3471,12.07254,1.901117,0,81005
9,62,3471,11.11245,1.901117,0,81005
12,58,3471,12.54255,1.901117,0,81005
12,53,3471,12.42922,1.901117,0,81005
17,53,3471,12.7367,1.901117,0,81005
17,52,3471,12.89922,1.901117,0,81005
17,56,3471,12.95749,1.901117,0,81005
15,58,3471,12.26434,1.901117,0,81005
12,50,3471,12.32386,1.901117,0,81005
14,59,3471,12.27839,1.901117,0,81005
12,70,3471,11.98293,1.901117,0,81005
12,52,3471,12.35492,1.901117,0,81005
15,53,3471,11.88449,1.901117,0,81005
12,58,3471,12.89922,1.901117,0,81005
9,72,3471,11.51293,1.901117,0,81005
6,55,3471,11.91839,1.901117,0,81005
12,68,3471,11.38509,1.901117,0,81005
15,52,3471,12.20607,1.901117,0,81005
15,71,3471,12.42922,1.901117,0,81005
15,61,3471,12.56898,1.901117,0,81005
12,59,3471,12.07824,1.901117,0,81005
12,68,3471,13.52783,1.901117,0,81005
12,70,3471,12.42922,1.901117,0,81005
6,61,3471,11.55215,1.901117,0,81005
14,68,3471,12.95984,1.901117,0,81005
9,57,3471,12.42922,1.901117,0,81005
12,61,3471,12.30365,1.901117,0,81005
17,60,3471,13.12236,1.901117,0,81005
12,70,3471,12.89922,1.901117,0,81005
12,69,3471,11.81303,1.901117,0,81005
12,52,3471,12.70077,1.901117,0,81005
12,51,3471,12.76569,1.901117,0,81005
12,50,3471,12.60149,1.901117,0,81005
9,61,3471,12.61154,1.901117,0,81005
11,52,3471,12.20607,1.901117,0,81005
12,68,3471,12.20607,1.901117,0,81005
14,60,3471,12.20607,1.901117,0,81005
9,61,3471,12.42922,1.901117,0,81005
9,62,3471,12.20607,1.901117,0,81005
17,59,3471,12.93483,1.901117,0,81005
12,70,3471,12.20607,1.901117,0,81005
12,58,3471,12.07254,1.901117,0,81005
5,60,3471,11.73607,1.901117,0,81005
12,50,3471,13.45884,1.901117,0,81005
12,50,3471,12.42922,1.901117,0,81005
12,71,3471,11.98293,1.901117,0,81005
17,61,3471,14.7318,1.901117,0,81005
12,53,3471,12.76569,1.901117,0,81005
12,57,3471,12.20607,1.901117,0,81005
12,53,3471,12.61154,1.901117,0,81005
12,61,3471,12.1335,1.901117,0,81005
17,58,3471,12.99453,1.901117,0,81005
12,60,3471,13.017,1.901117,0,81005
14,61,3471,12.20607,1.901117,0,81005
12,57,3471,12.42922,1.901117,0,81005
12,54,3471,12.20607,1.901117,0,81005
9,69,3471,11.65269,1.901117,0,81005
12,50,3471,11.51293,1.901117,0,81005
6,59,3471,12.06681,1.901117,0,81005
12,60,3471,13.30468,1.901117,0,81005
9,55,3471,12.23077,1.901117,0,81005
12,55,3471,12.52453,1.901117,0,81005
12,60,3471,12.61154,1.901117,0,81005
12,51,3471,13.33424,1.901117,0,81005
6,55,3471,12.7308,1.901117,0,81005
14,52,3471,13.71015,1.901117,0,81005
12,62,3471,11.22524,1.901117,0,81005
12,53,3471,12.25009,1.901117,0,81005
12,51,3471,12.19096,1.901117,0,81005
9,57,3471,11.51293,1.901117,0,81005
9,58,3471,11.79056,1.901117,0,81005
9,60,3471,12.35017,1.901117,0,81005
9,53,3471,12.20607,1.901117,0,81005
6,52,3471,12.64433,1.901117,0,81005
14,56,3471,12.20607,1.901117,0,81005
9,68,3471,12.42922,1.901117,0,81005
17,55,3471,12.44902,1.901117,0,81005
12,55,3471,12.61154,1.901117,0,81005
12,60,3471,11.40757,1.901117,0,81005
12,50,3471,12.76569,1.901117,0,81005
15,62,3471,13.12236,1.901117,0,81005
12,68,3471,11.0021,1.901117,0,81005
12,53,3471,13.30468,1.901117,0,81005
9,52,3471,12.0137,1.901117,0,81005
14,59,3471,12.40901,1.901117,0,81005
12,72,3471,12.20607,1.901117,0,81005
12,60,3471,12.3371,1.901117,0,81005
13,50,3471,12.9808,1.901117,0,81005
13,53,3471,13.0485,1.901117,0,81005
12,72,3471,11.77529,1.901117,0,81005
9,72,3471,11.22524,1.901117,0,81005
12,61,3471,12.76569,1.901117,0,81005
12,54,3471,13.30468,1.901117,0,81005
12,72,3471,11.86358,1.901117,0,81005
17,59,3471,15.37366,1.901117,0,81005
12,52,3471,12.64755,1.901117,0,81005
12,62,3471,12.42922,1.901117,0,81005
12,52,3471,13.59237,1.901117,0,81005
12,68,3471,12.20607,1.901117,0,81005
12,57,3471,13.38473,1.901117,0,81005
12,60,3471,12.07254,1.901117,0,81005
17,70,3471,12.89922,1.901117,0,81005
8,59,3471,11.52288,1.901117,0,81005
6,60,3471,12.13081,1.901117,0,81005
15,53,3471,12.45496,1.901117,0,81005
17,68,3471,13.73971,1.901117,0,81005
17,60,3471,13.81551,1.901117,0,81005
11,53,3471,12.77705,1.901117,0,81005
12,55,3471,12.61154,1.901117,0,81005
12,70,3471,11.42136,1.901117,0,81005
12,59,3471,12.76569,1.901117,0,81005
12,59,3471,12.52453,1.901117,0,81005
9,56,3471,12.42922,1.901117,0,81005
12,57,3471,12.61154,1.901117,0,81005
9,61,3471,11.40757,1.901117,0,81005
17,61,3471,12.61154,1.901117,0,81005
9,61,3471,12.32386,1.901117,0,81005
9,69,3471,11.95761,1.901117,0,81005
6,60,3471,11.40757,1.901117,0,81005
12,55,3471,15.42495,1.901117,0,81005
12,62,3471,12.93362,1.901117,0,81005
9,50,3471,12.9854,1.901117,0,81005
12,50,3471,12.96173,1.901117,0,81005
17,52,3471,14.22098,1.901117,0,81005
12,55,3471,12.50247,1.901117,0,81005
9,60,3471,12.36734,1.901117,0,81005
9,51,3471,12.4761,1.901117,0,81005
12,71,3471,11.34451,1.901117,0,81005
9,54,3471,12.10071,1.901117,0,81005
2,53,3471,12.61154,1.901117,0,81005
9,53,3471,12.20607,1.901117,0,81005
14,69,3471,12.61154,1.901117,0,81005
9,58,3471,11.58058,1.901117,0,81005
12,51,3471,12.30138,1.901117,0,81005
17,61,3471,12.61154,1.901117,0,81005
17,59,3471,13.12036,1.901117,0,81005
8,69,3471,12.42922,1.901117,0,81005
17,61,3471,13.81551,1.901117,0,81005
12,50,3471,12.20607,1.901117,0,81005
12,50,3471,12.20607,1.901117,0,81005
6,61,3471,11.3266,1.901117,0,81005
15,60,3471,11.93819,1.901117,0,81005
6,50,3471,12.20607,1.901117,0,81005
6,70,3471,11.19821,1.901117,0,81005
12,52,3471,12.61154,1.901117,0,81005
9,55,3471,11.9798,1.901117,0,81005
12,59,3471,11.40757,1.901117,0,81005
9,52,3471,12.20607,1.901117,0,81005
12,54,3471,12.25486,1.901117,0,81005
15,50,3471,13.30468,1.901117,0,81005
17,55,3471,13.18965,1.901117,0,81005
17,51,3471,12.84,1.901117,0,81005
12,70,3471,11.37939,1.901117,0,81005
9,50,3471,12.32386,1.901117,0,81005
15,68,3471,12.20607,1.901117,0,81005
12,52,3471,12.61154,1.901117,0,81005
14,72,3471,11.28978,1.901117,0,81005
12,61,3471,12.20607,1.901117,0,81005
9,54,3501,12.66033,1.097861,0,138451
9,61,3501,11.91839,1.097861,0,138451
4,72,3501,11.91839,1.097861,0,138451
12,71,3501,12.12811,1.097861,0,138451
6,51,3501,11.72804,1.097861,0,138451
12,62,3501,11.73607,1.097861,0,138451
6,59,3501,12.20607,1.097861,0,138451
12,59,3501,12.61984,1.097861,0,138451
13,55,3501,12.54183,1.097861,0,138451
12,55,3501,12.70381,1.097861,0,138451
9,69,3501,11.91839,1.097861,0,138451
9,51,3501,12.79386,1.097861,0,138451
6,55,3501,11.56172,1.097861,0,138451
6,57,3501,11.22524,1.097861,0,138451
6,62,3501,12.57764,1.097861,0,138451
15,68,3501,12.56375,1.097861,0,138451
12,62,3501,12.89922,1.097861,0,138451
9,68,3501,12.97154,1.097861,0,138451
13,58,3501,12.7484,1.097861,0,138451
15,59,3501,12.4761,1.097861,0,138451
9,68,3501,12.04355,1.097861,0,138451
7,51,3501,11.40757,1.097861,0,138451
13,54,3501,12.72606,1.097861,0,138451
9,51,3501,10.71442,1.097861,0,138451
12,52,3501,12.88284,1.097861,0,138451
6,61,3501,11.17043,1.097861,0,138451
6,53,3501,12.18075,1.097861,0,138451
12,69,3501,12.61154,1.097861,0,138451
8,55,3501,11.0021,1.097861,0,138451
6,50,3501,12.42922,1.097861,0,138451
12,52,3501,12.04355,1.097861,0,138451
12,69,3501,11.91839,1.097861,0,138451
16,62,3501,12.4761,1.097861,0,138451
9,71,3501,11.91839,1.097861,0,138451
12,70,3501,11.91839,1.097861,0,138451
8,52,3501,11.69525,1.097861,0,138451
6,71,3501,10.5321,1.097861,0,138451
11,51,3501,11.66135,1.097861,0,138451
9,58,3501,11.31447,1.097861,0,138451
6,56,3501,11.69525,1.097861,0,138451
6,54,3501,11.40757,1.097861,0,138451
12,60,3501,12.76569,1.097861,0,138451
12,59,3501,12.76569,1.097861,0,138451
14,55,3501,12.43956,1.097861,0,138451
6,57,3501,12.18075,1.097861,0,138451
9,71,3501,10.71442,1.097861,0,138451
17,54,3501,12.74403,1.097861,0,138451
6,52,3501,11.9117,1.097861,0,138451
6,60,3501,10.23996,1.097861,0,138451
9,71,3501,12.20607,1.097861,0,138451
8,53,3501,12.67608,1.097861,0,138451
12,50,3501,12.7513,1.097861,0,138451
17,55,3501,13.81551,1.097861,0,138451
9,68,3501,12.61154,1.097861,0,138451
6,59,3501,12.32386,1.097861,0,138451
6,52,3501,11.56172,1.097861,0,138451
6,55,3501,11.56172,1.097861,0,138451
9,58,3501,11.69525,1.097861,0,138451
6,53,3501,12.35879,1.097861,0,138451
9,54,3501,12.04355,1.097861,0,138451
0,59,3501,10.20359,1.097861,0,138451
6,60,3501,11.91839,1.097861,0,138451
5,58,3501,12.61154,1.097861,0,138451
9,55,3501,11.56172,1.097861,0,138451
13,55,3501,12.89018,1.097861,0,138451
15,62,3501,12.6885,1.097861,0,138451
12,68,3501,12.30138,1.097861,0,138451
12,59,3501,11.69525,1.097861,0,138451
9,69,3501,11.0021,1.097861,0,138451
6,59,3501,11.91839,1.097861,0,138451
6,60,3501,11.56172,1.097861,0,138451
6,55,3501,12.07254,1.097861,0,138451
9,72,3501,11.40757,1.097861,0,138451
2,53,3501,11.69525,1.097861,0,138451
12,53,3501,12.6968,1.097861,0,138451
6,70,3501,11.56172,1.097861,0,138451
12,58,3501,10.71442,1.097861,0,138451
12,61,3501,12.17045,1.097861,0,138451
12,50,3501,12.73493,1.097861,0,138451
12,68,3501,12.70685,1.097861,0,138451
12,55,3501,12.47991,1.097861,0,138451
12,68,3501,11.91839,1.097861,0,138451
12,62,3501,11.8494,1.097861,0,138451
9,56,3501,12.43221,1.097861,0,138451
6,60,3501,12.42922,1.097861,0,138451
6,58,3501,12.07254,1.097861,0,138451
9,57,3501,12.10071,1.097861,0,138451
6,55,3501,11.91839,1.097861,0,138451
17,55,3501,12.7367,1.097861,0,138451
6,55,3501,11.40757,1.097861,0,138451
1,59,3501,12.07254,1.097861,0,138451
11,60,3501,12.63786,1.097861,0,138451
9,72,3501,11.73607,1.097861,0,138451
12,61,3501,12.19602,1.097861,0,138451
6,62,3501,11.69525,1.097861,0,138451
12,71,3501,12.20607,1.097861,0,138451
3,51,3501,12.18075,1.097861,0,138451
6,52,3501,10.81978,1.097861,0,138451
9,60,3501,11.98293,1.097861,0,138451
9,53,3501,12.74257,1.097861,0,138451
12,72,3501,11.91839,1.097861,0,138451
12,54,3501,12.47228,1.097861,0,138451
6,60,3501,12.25486,1.097861,0,138451
6,61,3501,11.22524,1.097861,0,138451
8,57,3501,11.56172,1.097861,0,138451
9,70,3501,11.56172,1.097861,0,138451
16,69,3501,11.8699,1.097861,0,138451
12,60,3501,11.81303,1.097861,0,138451
6,60,3501,10.65726,1.097861,0,138451
12,55,3501,12.42922,1.097861,0,138451
12,60,3501,12.89922,1.097861,0,138451
12,69,3501,12.20607,1.097861,0,138451
6,51,3501,12.42922,1.097861,0,138451
6,61,3501,11.91839,1.097861,0,138451
12,55,3501,12.7513,1.097861,0,138451
9,61,3501,12.20607,1.097861,0,138451
12,61,3501,12.57764,1.097861,0,138451
6,59,3501,11.56172,1.097861,0,138451
6,54,3501,11.98293,1.097861,0,138451
6,55,3501,11.25156,1.097861,0,138451
12,56,3501,12.57764,1.097861,0,138451
12,53,3501,13.017,1.097861,0,138451
3,54,3501,12.54255,1.097861,0,138451
5,57,3501,12.20607,1.097861,0,138451
9,60,3501,12.32386,1.097861,0,138451
17,56,3501,13.45884,1.097861,0,138451
0,51,3501,12.38839,1.097861,0,138451
6,59,3501,12.10071,1.097861,0,138451
6,57,3501,11.91839,1.097861,0,138451
6,61,3501,12.27839,1.097861,0,138451
12,71,3501,11.81303,1.097861,0,138451
12,57,3501,12.42922,1.097861,0,138451
6,58,3501,10.4631,1.097861,0,138451
9,60,3501,11.51293,1.097861,0,138451
11,50,3501,10.4631,1.097861,0,138451
6,58,3501,12.0137,1.097861,0,138451
12,69,3501,11.91839,1.097861,0,138451
6,71,3501,10.5321,1.097861,0,138451
9,53,3501,12.42922,1.097861,0,138451
6,55,3501,11.51293,1.097861,0,138451
6,60,3501,11.91839,1.097861,0,138451
13,54,3501,12.72754,1.097861,0,138451
6,55,3501,11.05089,1.097861,0,138451
6,61,3501,12.20607,1.097861,0,138451
12,53,3501,11.91839,1.097861,0,138451
9,72,3501,11.91839,1.097861,0,138451
12,62,3501,12.27839,1.097861,0,138451
6,57,3501,11.40757,1.097861,0,138451
6,61,3501,10.81978,1.097861,0,138451
6,68,3501,11.69525,1.097861,0,138451
6,70,3501,11.46163,1.097861,0,138451
0,53,3501,11.8494,1.097861,0,138451
6,51,3501,12.27139,1.097861,0,138451
6,57,3501,10.20359,1.097861,0,138451
6,56,3501,12.10071,1.097861,0,138451
15,62,3501,12.56724,1.097861,0,138451
6,61,3501,11.51293,1.097861,0,138451
9,69,3502,11.91839,1.86713,1,200843
4,59,3502,11.89136,1.86713,1,200843
2,53,3502,11.69525,1.86713,1,200843
8,71,3502,12.20607,1.86713,1,200843
9,61,3502,12.07254,1.86713,1,200843
3,70,3502,12.10071,1.86713,1,200843
8,71,3502,11.83138,1.86713,1,200843
11,60,3502,12.61154,1.86713,1,200843
9,69,3502,12.18075,1.86713,1,200843
4,60,3502,11.56172,1.86713,1,200843
12,54,3502,11.91839,1.86713,1,200843
17,61,3502,12.92391,1.86713,1,200843
6,60,3502,12.38839,1.86713,1,200843
12,60,3502,12.44745,1.86713,1,200843
17,68,3502,11.51293,1.86713,1,200843
9,69,3502,11.69525,1.86713,1,200843
6,51,3502,12.46072,1.86713,1,200843
9,60,3502,12.42922,1.86713,1,200843
12,61,3502,12.99453,1.86713,1,200843
12,69,3502,12.05292,1.86713,1,200843
9,72,3502,11.91839,1.86713,1,200843
6,68,3502,11.73607,1.86713,1,200843
6,62,3502,11.56172,1.86713,1,200843
17,61,3502,13.30468,1.86713,1,200843
14,68,3502,12.00518,1.86713,1,200843
13,56,3502,12.32386,1.86713,1,200843
12,60,3502,12.1532,1.86713,1,200843
6,53,3502,12.38839,1.86713,1,200843
12,55,3502,12.07254,1.86713,1,200843
12,54,3502,12.79386,1.86713,1,200843
6,71,3502,11.8494,1.86713,1,200843
17,60,3502,12.10071,1.86713,1,200843
9,53,3502,11.91839,1.86713,1,200843
6,54,3502,11.51293,1.86713,1,200843
6,70,3502,12.0137,1.86713,1,200843
9,59,3502,12.20607,1.86713,1,200843
9,62,3502,11.91839,1.86713,1,200843
6,53,3502,11.91839,1.86713,1,200843
9,58,3502,11.91839,1.86713,1,200843
3,60,3502,11.91839,1.86713,1,200843
12,70,3502,10.81978,1.86713,1,200843
0,62,3502,11.63071,1.86713,1,200843
6,72,3502,11.69525,1.86713,1,200843
6,69,3502,11.40757,1.86713,1,200843
12,62,3502,11.54733,1.86713,1,200843
6,55,3502,12.64433,1.86713,1,200843
6,70,3502,11.91839,1.86713,1,200843
17,60,3502,12.84793,1.86713,1,200843
9,62,3502,12.76569,1.86713,1,200843
5,62,3502,11.0021,1.86713,1,200843
6,50,3502,12.18075,1.86713,1,200843
12,58,3502,12.2667,1.86713,1,200843
6,61,3502,10.81978,1.86713,1,200843
9,71,3502,12.06681,1.86713,1,200843
6,69,3502,11.67844,1.86713,1,200843
6,59,3502,11.91839,1.86713,1,200843
3,58,3502,11.56172,1.86713,1,200843
3,55,3502,11.0021,1.86713,1,200843
6,72,3502,12.25486,1.86713,1,200843
6,68,3502,11.81303,1.86713,1,200843
6,58,3502,11.91839,1.86713,1,200843
9,62,3502,12.69158,1.86713,1,200843
12,71,3502,12.13565,1.86713,1,200843
5,54,3502,12.32386,1.86713,1,200843
5,50,3502,11.22524,1.86713,1,200843
6,61,3502,11.40757,1.86713,1,200843
12,50,3502,14.07788,1.86713,1,200843
12,60,3502,12.54824,1.86713,1,200843
9,59,3502,12.43718,1.86713,1,200843
5,60,3502,10.12663,1.86713,1,200843
15,51,3502,12.76569,1.86713,1,200843
8,70,3502,12.42922,1.86713,1,200843
12,59,3502,12.64626,1.86713,1,200843
2,61,3502,11.3022,1.86713,1,200843
9,60,3502,12.141,1.86713,1,200843
17,62,3502,12.47991,1.86713,1,200843
4,54,3502,11.22524,1.86713,1,200843
6,50,3502,10.30895,1.86713,1,200843
12,61,3502,12.14685,1.86713,1,200843
6,69,3502,11.15625,1.86713,1,200843
0,56,3502,11.69525,1.86713,1,200843
12,60,3502,12.38422,1.86713,1,200843
12,61,3502,12.10071,1.86713,1,200843
4,56,3502,12.0137,1.86713,1,200843
6,53,3502,10.40426,1.86713,1,200843
6,69,3502,12.76569,1.86713,1,200843
9,70,3502,11.91839,1.86713,1,200843
12,59,3502,12.13886,1.86713,1,200843
9,71,3502,12.50618,1.86713,1,200843
12,54,3502,13.65299,1.86713,1,200843
12,56,3502,12.29911,1.86713,1,200843
4,62,3502,11.77529,1.86713,1,200843
13,55,3502,12.79386,1.86713,1,200843
12,71,3502,11.51293,1.86713,1,200843
5,60,3502,11.91839,1.86713,1,200843
6,55,3502,11.75587,1.86713,1,200843
12,72,3502,11.56172,1.86713,1,200843
8,55,3502,12.15478,1.86713,1,200843
12,70,3502,11.88449,1.86713,1,200843
12,61,3502,12.46844,1.86713,1,200843
6,58,3502,12.18075,1.86713,1,200843
12,62,3502,12.56375,1.86713,1,200843
12,56,3502,12.98997,1.86713,1,200843
6,58,3502,11.15625,1.86713,1,200843
6,60,3502,12.25486,1.86713,1,200843
9,55,3502,12.70685,1.86713,1,200843
6,50,3502,10.62741,1.86713,1,200843
12,68,3502,12.25486,1.86713,1,200843
12,54,3502,12.66223,1.86713,1,200843
9,72,3502,11.69525,1.86713,1,200843
12,56,3502,12.89922,1.86713,1,200843
9,72,3502,11.22524,1.86713,1,200843
9,72,3502,11.91839,1.86713,1,200843
