conglome,vivienda,hogar,district,male,age,ccdd,ccpp,ccdi,hid,hhmem,lhhmem,kids,k_hhmem,infants,children,adults,ces,depprov,hconsump,hconsumplm,hhequiv,lhhequiv,lhhconsplm,CAST,QUE,AYM,near_x,near_y,cusco,pothuan_mita,border,d_bnd,bfe4_1,bfe4_2,bfe4_3,elv_sh,slope,near_dist,dpot,lat,lon,dbnd_sh,dbnd_sh2,dbnd_sh3,dbnd_sh4,x,y
2394, 36,11,211101,male,33,21,11,1,2394 3611,3,1.098612,1,.3333333,1,0,2,2.4,2111,1474,1766.925,736.2186,6.601527,7.476996,castellano,0,0,939640.8,8258515,0,1,0,85.71817,0,1,0,3.87866,1.34117,658330.6,6.583306,15.5,70.13333,.8571817,.7347605,.6298233,.539873,-2.203232,1.097994
2400, 17,11,211101,male,38,21,11,1,2400 1711,7,1.94591,5,.7142857,2,3,2,4.3,2111,2858,3425.964,796.7357,6.680523,8.139138,castellano,0,0,939640.8,8258515,0,1,0,85.71817,0,1,0,3.87866,1.34117,658330.6,6.583306,15.5,70.13333,.8571817,.7347605,.6298233,.539873,-2.203232,1.097994
2395, 41,11,211101,female,37,21,11,1,2395 4111,5,1.609438,4,.8,1,3,1,2.9,2111,1409,1689.007,582.4163,6.367186,7.431896,castellano,0,0,939640.8,8258515,0,1,0,85.71817,0,1,0,3.87866,1.34117,658330.6,6.583306,15.5,70.13333,.8571817,.7347605,.6298233,.539873,-2.203232,1.097994
2389,137,11,211101,male,67,21,11,1,238913711,2,.6931472,0,0,0,0,2,2,2111,-78,-93.50076,-46.75038,0,0,castellano,0,0,939640.8,8258515,0,1,0,85.71817,0,1,0,3.87866,1.34117,658330.6,6.583306,15.5,70.13333,.8571817,.7347605,.6298233,.539873,-2.203232,1.097994
2394, 26,11,211101,male,43,21,11,1,2394 2611,4,1.386294,2,.5,1,1,2,2.9,2111,2954,3541.042,1221.049,7.107465,8.172176,castellano,0,0,939640.8,8258515,0,1,0,85.71817,0,1,0,3.87866,1.34117,658330.6,6.583306,15.5,70.13333,.8571817,.7347605,.6298233,.539873,-2.203232,1.097994
2402,  5,11,211101,female,31,21,11,1,2402  511,1,0,0,0,0,0,1,1,2111,-234,-280.5023,-280.5023,0,0,castellano,0,0,939640.8,8258515,0,1,0,85.71817,0,1,0,3.87866,1.34117,658330.6,6.583306,15.5,70.13333,.8571817,.7347605,.6298233,.539873,-2.203232,1.097994
2404, 27,11,211101,male,43,21,11,1,2404 2711,2,.6931472,0,0,0,0,2,2,2111,4182,5013.079,2506.54,7.826658,8.519806,castellano,0,0,939640.8,8258515,0,1,0,85.71817,0,1,0,3.87866,1.34117,658330.6,6.583306,15.5,70.13333,.8571817,.7347605,.6298233,.539873,-2.203232,1.097994
2400, 29,11,211101,male,30,21,11,1,2400 2911,5,1.609438,3,.6,3,0,2,3.2,2111,1794,2150.517,672.0367,6.510313,7.673464,castellano,0,0,939640.8,8258515,0,1,0,85.71817,0,1,0,3.87866,1.34117,658330.6,6.583306,15.5,70.13333,.8571817,.7347605,.6298233,.539873,-2.203232,1.097994
2387,  2,11,211101,male,48,21,11,1,2387  211,2,.6931472,1,.5,0,1,1,1.5,2111,940,1126.804,751.2026,6.621675,7.027141,castellano,0,0,939640.8,8258515,0,1,0,85.71817,0,1,0,3.87866,1.34117,658330.6,6.583306,15.5,70.13333,.8571817,.7347605,.6298233,.539873,-2.203232,1.097994
2398, 59,11,211101,female,28,21,11,1,2398 5911,3,1.098612,1,.3333333,1,0,2,2.4,2111,2030,2433.417,1013.924,6.921583,7.797052,castellano,0,0,939640.8,8258515,0,1,0,85.71817,0,1,0,3.87866,1.34117,658330.6,6.583306,15.5,70.13333,.8571817,.7347605,.6298233,.539873,-2.203232,1.097994
2390, 68,11,211101,male,29,21,11,1,2390 6811,5,1.609438,3,.6,0,3,2,3.5,2111,7351,8811.847,2517.67,7.831089,9.083853,castellano,0,0,939640.8,8258515,0,1,0,85.71817,0,1,0,3.87866,1.34117,658330.6,6.583306,15.5,70.13333,.8571817,.7347605,.6298233,.539873,-2.203232,1.097994
2396, 10,11,211101,male,52,21,11,1,2396 1011,6,1.791759,1,.1666667,0,1,5,5.5,2111,3091,3705.267,673.6849,6.512763,8.21751,castellano,0,0,939640.8,8258515,0,1,0,85.71817,0,1,0,3.87866,1.34117,658330.6,6.583306,15.5,70.13333,.8571817,.7347605,.6298233,.539873,-2.203232,1.097994
2395, 66,11,211101,male,54,21,11,1,2395 6611,4,1.386294,2,.5,0,2,2,3,2111,3327,3988.167,1329.389,7.192475,8.291087,castellano,0,0,939640.8,8258515,0,1,0,85.71817,0,1,0,3.87866,1.34117,658330.6,6.583306,15.5,70.13333,.8571817,.7347605,.6298233,.539873,-2.203232,1.097994
2397, 53,11,211101,male,45,21,11,1,2397 5311,9,2.197225,4,.4444444,2,2,5,6.8,2111,3524,4224.316,621.223,6.43169,8.348613,castellano,0,0,939640.8,8258515,0,1,0,85.71817,0,1,0,3.87866,1.34117,658330.6,6.583306,15.5,70.13333,.8571817,.7347605,.6298233,.539873,-2.203232,1.097994
2397, 40,11,211101,male,30,21,11,1,2397 4011,1,0,0,0,0,0,1,1,2111,2049,2456.193,2456.193,7.806368,7.806368,castellano,0,0,939640.8,8258515,0,1,0,85.71817,0,1,0,3.87866,1.34117,658330.6,6.583306,15.5,70.13333,.8571817,.7347605,.6298233,.539873,-2.203232,1.097994
2394, 46,11,211101,male,55,21,11,1,2394 4611,2,.6931472,0,0,0,0,2,2,2111,2069,2480.167,1240.084,7.122934,7.816082,0,1,0,939640.8,8258515,0,1,0,85.71817,0,1,0,3.87866,1.34117,658330.6,6.583306,15.5,70.13333,.8571817,.7347605,.6298233,.539873,-2.203232,1.097994
2387, 30,11,211101,female,34,21,11,1,2387 3011,4,1.386294,2,.5,0,2,2,3,2111,2214,2653.983,884.6609,6.785204,7.883817,castellano,0,0,939640.8,8258515,0,1,0,85.71817,0,1,0,3.87866,1.34117,658330.6,6.583306,15.5,70.13333,.8571817,.7347605,.6298233,.539873,-2.203232,1.097994
2396, 65,11,211101,female,73,21,11,1,2396 6511,4,1.386294,1,.25,0,1,3,3.5,2111,2678,3210.193,917.1979,6.821323,8.074086,castellano,0,0,939640.8,8258515,0,1,0,85.71817,0,1,0,3.87866,1.34117,658330.6,6.583306,15.5,70.13333,.8571817,.7347605,.6298233,.539873,-2.203232,1.097994
2389, 11,11,211101,male,68,21,11,1,2389 1111,7,1.94591,2,.2857143,0,2,5,6,2111,4216,5053.836,842.306,6.736143,8.527903,castellano,0,0,939640.8,8258515,0,1,0,85.71817,0,1,0,3.87866,1.34117,658330.6,6.583306,15.5,70.13333,.8571817,.7347605,.6298233,.539873,-2.203232,1.097994
2404, 15,11,211101,male,34,21,11,1,2404 1511,5,1.609438,3,.6,1,2,2,3.4,2111,2160,2589.252,761.5446,6.635349,7.859124,castellano,0,0,939640.8,8258515,0,1,0,85.71817,0,1,0,3.87866,1.34117,658330.6,6.583306,15.5,70.13333,.8571817,.7347605,.6298233,.539873,-2.203232,1.097994
2405, 43,11,211101,male,47,21,11,1,2405 4311,5,1.609438,1,.2,1,0,4,4.4,2111,5119,6136.287,1394.611,7.240371,8.721975,castellano,0,0,939640.8,8258515,0,1,0,85.71817,0,1,0,3.87866,1.34117,658330.6,6.583306,15.5,70.13333,.8571817,.7347605,.6298233,.539873,-2.203232,1.097994
2398, 88,11,211101,female,31,21,11,1,2398 8811,3,1.098612,1,.3333333,0,1,2,2.5,2111,2879,3451.137,1380.455,7.230168,8.146459,castellano,0,0,939640.8,8258515,0,1,0,85.71817,0,1,0,3.87866,1.34117,658330.6,6.583306,15.5,70.13333,.8571817,.7347605,.6298233,.539873,-2.203232,1.097994
2405, 33,11,211101,male,55,21,11,1,2405 3311,5,1.609438,1,.2,0,1,4,4.5,2111,2918,3497.887,777.3083,6.655837,8.159914,castellano,0,0,939640.8,8258515,0,1,0,85.71817,0,1,0,3.87866,1.34117,658330.6,6.583306,15.5,70.13333,.8571817,.7347605,.6298233,.539873,-2.203232,1.097994
2399, 34,11,211101,male,37,21,11,1,2399 3411,4,1.386294,1,.25,0,1,3,3.5,2111,2387,2861.363,817.5322,6.70629,7.959054,0,1,0,939640.8,8258515,0,1,0,85.71817,0,1,0,3.87866,1.34117,658330.6,6.583306,15.5,70.13333,.8571817,.7347605,.6298233,.539873,-2.203232,1.097994
2403, 36,11,211101,male,39,21,11,1,2403 3611,2,.6931472,1,.5,0,1,1,1.5,2111,1635,1959.92,1306.613,7.175194,7.580659,castellano,0,0,939640.8,8258515,0,1,0,85.71817,0,1,0,3.87866,1.34117,658330.6,6.583306,15.5,70.13333,.8571817,.7347605,.6298233,.539873,-2.203232,1.097994
2403, 48,11,211101,male,53,21,11,1,2403 4811,1,0,0,0,0,0,1,1,2111,4619,5536.923,5536.923,8.619194,8.619194,castellano,0,0,939640.8,8258515,0,1,0,85.71817,0,1,0,3.87866,1.34117,658330.6,6.583306,15.5,70.13333,.8571817,.7347605,.6298233,.539873,-2.203232,1.097994
2397,  2,11,211101,male,42,21,11,1,2397  211,7,1.94591,3,.4285714,0,3,4,5.5,2111,2712,3250.949,591.0817,6.381954,8.086702,0,1,0,939640.8,8258515,0,1,0,85.71817,0,1,0,3.87866,1.34117,658330.6,6.583306,15.5,70.13333,.8571817,.7347605,.6298233,.539873,-2.203232,1.097994
2405, 16,11,211101,female,46,21,11,1,2405 1611,4,1.386294,1,.25,0,1,3,3.5,2111,2044,2450.199,700.0569,6.551162,7.803925,castellano,0,0,939640.8,8258515,0,1,0,85.71817,0,1,0,3.87866,1.34117,658330.6,6.583306,15.5,70.13333,.8571817,.7347605,.6298233,.539873,-2.203232,1.097994
2392,108,11,211101,male,41,21,11,1,239210811,3,1.098612,2,.6666667,0,2,1,2,2111,1082,1297.023,648.5117,6.47468,7.167827,castellano,0,0,939640.8,8258515,0,1,0,85.71817,0,1,0,3.87866,1.34117,658330.6,6.583306,15.5,70.13333,.8571817,.7347605,.6298233,.539873,-2.203232,1.097994
2405, 80,11,211101,male,38,21,11,1,2405 8011,4,1.386294,2,.5,0,2,2,3,2111,1827,2190.075,730.0251,6.593079,7.691691,castellano,0,0,939640.8,8258515,0,1,0,85.71817,0,1,0,3.87866,1.34117,658330.6,6.583306,15.5,70.13333,.8571817,.7347605,.6298233,.539873,-2.203232,1.097994
2395, 15,11,211101,female,52,21,11,1,2395 1511,2,.6931472,0,0,0,0,2,2,2111,1514,1814.874,907.4368,6.810624,7.503771,castellano,0,0,939640.8,8258515,0,1,0,85.71817,0,1,0,3.87866,1.34117,658330.6,6.583306,15.5,70.13333,.8571817,.7347605,.6298233,.539873,-2.203232,1.097994
2401, 39,11,211101,male,37,21,11,1,2401 3911,8,2.079442,4,.5,0,4,4,6,2111,4353,5218.062,869.6769,6.768122,8.559881,castellano,0,0,939640.8,8258515,0,1,0,85.71817,0,1,0,3.87866,1.34117,658330.6,6.583306,15.5,70.13333,.8571817,.7347605,.6298233,.539873,-2.203232,1.097994
2402, 25,11,211101,male,41,21,11,1,2402 2511,1,0,0,0,0,0,1,1,2111,1205,1444.467,1444.467,7.275496,7.275496,castellano,0,0,939640.8,8258515,0,1,0,85.71817,0,1,0,3.87866,1.34117,658330.6,6.583306,15.5,70.13333,.8571817,.7347605,.6298233,.539873,-2.203232,1.097994
2395, 29,11,211101,male,21,21,11,1,2395 2911,3,1.098612,1,.3333333,1,0,2,2.4,2111,1830,2193.672,914.0298,6.817863,7.693332,castellano,0,0,939640.8,8258515,0,1,0,85.71817,0,1,0,3.87866,1.34117,658330.6,6.583306,15.5,70.13333,.8571817,.7347605,.6298233,.539873,-2.203232,1.097994
2402, 55,11,211101,female,30,21,11,1,2402 5511,3,1.098612,2,.6666667,1,1,1,1.9,2111,1084,1299.421,683.9057,6.52782,7.169674,castellano,0,0,939640.8,8258515,0,1,0,85.71817,0,1,0,3.87866,1.34117,658330.6,6.583306,15.5,70.13333,.8571817,.7347605,.6298233,.539873,-2.203232,1.097994
